Data_Hora;temp_telha;temp_grama;temp_amendoim;ur_grama;vazao
2026-04-20 00:21:00;1,4323953848463482;16,386665522512317;17,886792310805678;100,0;0,0
2026-04-20 00:22:00;2,0075664004093734;16,346394385977902;17,94482052113899;100,0;0,0
2026-04-20 00:23:00;1,2560379438561828;15,81290134293458;18,759463945271612;100,0;0,0
2026-04-20 00:24:00;1,3231182733349276;16,17053482205369;18,586011681906125;100,0;0,0
2026-04-20 00:25:00;0,8943949026887066;16,79292002573029;17,53863156778679;100,0;0,0
2026-04-20 00:26:00;1,4949813142237045;16,351274452447623;18,368041354877793;100,0;0,0
2026-04-20 00:27:00;2,153144186350322;16,107807447147575;18,39779749562252;100,0;0,0
2026-04-20 00:28:00;2,3210731863951404;15,640849639071993;18,91095517796699;100,0;0,0
2026-04-20 00:29:00;1,0596938559162303;15,755299671625943;17,977751656557956;100,0;0,0
2026-04-20 00:30:00;0,9693725630747573;16,044741040312264;17,871675977774082;100,0;0,0
2026-04-20 00:31:00;0,5810491805263552;16,435739390622572;18,138733500131547;100,0;0,0
2026-04-20 00:32:00;1,128672266261842;15,79872805089185;17,502782746864053;100,0;0,0
2026-04-20 00:33:00;0,8979710382270387;15,78938024321329;18,07831465899246;100,0;0,0
2026-04-20 00:34:00;1,9305329425084832;16,19978310871912;17,870586597880127;100,0;0,0
2026-04-20 00:35:00;0,4689579728635421;15,696654328010624;18,480584062654643;100,0;0,0
2026-04-20 00:36:00;1,2495667698207127;16,851228051555424;17,819803952282623;100,0;0,0
2026-04-20 00:37:00;1,902680191741604;15,924838957158881;17,66098904689308;100,0;0,0
2026-04-20 00:38:00;1,9800229833297398;15,89718721080967;18,006950776410836;100,0;0,0
2026-04-20 00:39:00;1,1080379870810164;16,45030104365062;17,912864119890102;100,0;0,0
2026-04-20 00:40:00;2,7615213364051714;15,87606627085641;17,5928650631603;100,0;0,0
2026-04-20 00:41:00;1,9905475393821364;15,65225656632742;17,568274114567107;100,0;0,0
2026-04-20 00:42:00;0,04092385973994506;16,263627872474355;17,99016656316728;100,0;0,0
2026-04-20 00:43:00;1,638360061643143;15,70522609225594;17,987900959134574;100,0;0,0
2026-04-20 00:44:00;0,9485089645013646;15,977076704915582;18,383888229957225;100,0;0,0
2026-04-20 00:45:00;1,786048284901558;15,871034065176062;17,721155194836008;100,0;0,0
2026-04-20 00:46:00;2,0600992291247335;16,570694328947845;17,870016307249937;100,0;0,0
2026-04-20 00:47:00;1,7320367102271033;16,34723004015387;18,331803725560615;100,0;0,0
2026-04-20 00:48:00;1,1051871743949984;15,971934365474093;18,190953945589833;100,0;0,0
2026-04-20 00:49:00;1,6340884349697586;15,968104052704854;18,091302898240894;100,0;0,0
2026-04-20 00:50:00;2,0209490215510177;15,786514390625479;17,978544228084825;100,0;0,0
2026-04-20 00:51:00;1,818813740325827;16,046144943088837;18,275857515513998;100,0;0,0
2026-04-20 00:52:00;1,5296674308436697;15,663773358114224;17,884575535287322;100,0;0,0
2026-04-20 00:53:00;1,667620301422462;15,70111450192074;18,40418773582058;100,0;0,0
2026-04-20 00:54:00;1,282811678210852;16,19919596937489;17,734057263342525;100,0;0,0
2026-04-20 00:55:00;0,9846283039574273;15,898397813077299;18,341088908819344;100,0;0,0
2026-04-20 00:56:00;1,6637020920420822;15,731052041283268;17,887048212159065;100,0;0,0
2026-04-20 00:57:00;2,514984492818866;15,874565461267759;17,79445874560865;100,0;0,0
2026-04-20 00:58:00;1,8889727133399932;15,706644584394894;18,079132124103747;100,0;0,0
2026-04-20 00:59:00;1,3293496443563575;16,030925193515955;18,388369732242786;100,0;0,0
2026-04-20 01:00:00;2,551337029994662;15,9952603663074;18,342093154271;100,0;0,0
2026-04-20 01:01:00;1,8410760391337277;15,935296923645678;17,70044923910281;100,0;0,0
2026-04-20 01:02:00;2,50293987261896;16,00186040856641;17,774544446440736;100,0;0,0
2026-04-20 01:03:00;2,5320003192115768;15,464468238988937;17,935630029035174;100,0;0,0
2026-04-20 01:04:00;2,419366523806454;16,350809147923407;17,924406327872013;100,0;0,0
2026-04-20 01:05:00;1,8472136810515327;15,88064617289155;17,618348770099967;100,0;0,0
2026-04-20 01:06:00;2,3887504616555244;16,004251599658907;17,632942916477262;100,0;0,0
2026-04-20 01:07:00;2,0855502000360153;16,36775167131652;18,13079477251678;100,0;0,0
2026-04-20 01:08:00;2,0272904734986352;15,347441198622436;17,6666829579122;100,0;0,0
2026-04-20 01:09:00;2,0176422698585514;15,99671810217926;17,779543031226343;100,0;0,0
2026-04-20 01:10:00;0,4629757619825512;15,645054808420543;18,25401222357152;100,0;0,0
2026-04-20 01:11:00;2,5179983958115284;15,977188704441387;17,61022251279;100,0;0,0
2026-04-20 01:12:00;1,6606813703262757;15,545876044271111;18,280537300840003;100,0;0,0
2026-04-20 01:13:00;3,1944893423296308;16,360560655276238;17,86146083660818;100,0;0,0
2026-04-20 01:14:00;1,8647118116949226;16,303748174723736;18,169253557678104;100,0;0,0
2026-04-20 01:15:00;0,994175817509471;16,23332144798867;17,849748806963394;100,0;0,0
2026-04-20 01:16:00;2,429123802720632;16,1439359545621;18,495329480154872;100,0;0,0
2026-04-20 01:17:00;3,33350275960282;16,761224036102426;17,896450159300365;100,0;0,0
2026-04-20 01:18:00;2,0690098603590346;16,494629648162046;17,91173073696583;100,0;0,0
2026-04-20 01:19:00;2,4333364710909064;16,061721960921382;18,14107567993628;100,0;0,0
2026-04-20 01:20:00;1,8241444262048863;15,98016132613365;17,55612736140699;100,0;0,0
2026-04-20 01:21:00;1,7604368459164628;16,068841297888586;17,74585597930609;100,0;0,0
2026-04-20 01:22:00;1,829627225268429;16,603401904770994;17,8720538562654;100,0;0,0
2026-04-20 01:23:00;2,2332695632151527;16,449349985234047;18,31282384375601;100,0;0,0
2026-04-20 01:24:00;2,8684233029557697;16,330165151317065;18,062720786702073;100,0;0,0
2026-04-20 01:25:00;2,8640329397735065;15,58179474100532;17,255610797212853;100,0;0,0
2026-04-20 01:26:00;3,3125096181472347;15,720110654473524;18,334039141868566;100,0;0,0
2026-04-20 01:27:00;2,9398132321041754;15,985636546464725;18,489989528303255;100,0;0,0
2026-04-20 01:28:00;2,388281021925809;16,861137658887788;17,896442331999374;100,0;0,0
2026-04-20 01:29:00;3,063620126218935;15,963821309397579;17,831430764045972;100,0;0,0
2026-04-20 01:30:00;3,2910729224375728;16,338675826867966;17,90682371154359;100,0;0,0
2026-04-20 01:31:00;2,778438800625694;16,530636579627128;17,808406687608766;100,0;0,0
2026-04-20 01:32:00;2,1983220163941786;16,50744768811268;17,84806059365298;100,0;0,0
2026-04-20 01:33:00;4,0145349189425215;16,21375772268172;17,722083286113094;100,0;0,0
2026-04-20 01:34:00;3,254163235079877;16,482386639077315;17,530453527026125;100,0;0,0
2026-04-20 01:35:00;3,3260392107443413;15,849518590576539;18,358228407867486;100,0;0,0
2026-04-20 01:36:00;2,467744518007066;17,075092603638847;17,962535140962117;100,0;0,0
2026-04-20 01:37:00;2,873844379325587;15,965276003624242;18,08571666155673;100,0;0,0
2026-04-20 01:38:00;3,7658535191165967;16,443734146873098;18,135810465057652;100,0;0,0
2026-04-20 01:39:00;3,1425994243180138;16,455315932146195;17,923252446603986;100,0;0,0
2026-04-20 01:40:00;3,3221305481419403;15,784928225181218;17,907625317749837;100,0;0,0
2026-04-20 01:41:00;3,5596656478904385;16,377589715267106;18,04760034677603;100,0;0,0
2026-04-20 01:42:00;3,7668545167770566;16,391977640507562;17,689407415450386;100,0;0,0
2026-04-20 01:43:00;3,3071496104682243;16,593921035596168;18,31447760062714;100,0;0,0
2026-04-20 01:44:00;3,652058827253134;16,171141358505075;17,67931584760667;100,0;0,0
2026-04-20 01:45:00;3,5320383762607204;16,073160238380456;18,327271325986775;100,0;0,0
2026-04-20 01:46:00;3,168529313420946;16,018667578130117;18,494786377368683;100,0;0,0
2026-04-20 01:47:00;3,099670242051407;16,64178139311821;17,9842811260435;100,0;0,0
2026-04-20 01:48:00;4,541029545732458;15,50728494251179;18,06980980806323;100,0;0,0
2026-04-20 01:49:00;4,659161286008205;16,288424113750345;17,97875658096558;100,0;0,0
2026-04-20 01:50:00;3,7495504147796623;16,564167957122145;18,03217905479182;100,0;0,0
2026-04-20 01:51:00;4,21402605020007;16,525216972838372;18,31291451415727;100,0;0,0
2026-04-20 01:52:00;4,311581346573204;15,745952181194331;18,287033373885844;100,0;0,0
2026-04-20 01:53:00;4,235615724856098;16,25543394085768;18,06958844863927;100,0;0,0
2026-04-20 01:54:00;3,658020158716575;16,238529239572777;18,55985446619833;100,0;0,0
2026-04-20 01:55:00;4,250882089837829;16,25687961296596;18,08232734591391;100,0;0,0
2026-04-20 01:56:00;3,191264850668554;16,493047865333008;18,27678259927425;100,0;0,0
2026-04-20 01:57:00;4,791698957609703;16,884785550059682;18,377452791327286;100,0;0,0
2026-04-20 01:58:00;5,06849294150323;16,17417333144062;18,40677540151457;100,0;0,0
2026-04-20 01:59:00;5,104120101423724;16,60281692528431;18,205359359772686;100,0;0,0
2026-04-20 02:00:00;4,3709825737210934;16,228897065790324;18,374322104694873;100,0;0,0
2026-04-20 02:01:00;4,406353481689611;16,695958115895852;18,61032790305738;100,0;0,0
2026-04-20 02:02:00;3,665101319630751;16,42350680966197;18,128792316049907;100,0;0,0
2026-04-20 02:03:00;4,540200271245307;16,729735044779627;18,38644875136828;100,0;0,0
2026-04-20 02:04:00;4,855920632539021;16,53466842239445;18,035821266695695;100,0;0,0
2026-04-20 02:05:00;5,086790903246008;16,186734673804363;18,226599829104128;100,0;0,0
2026-04-20 02:06:00;4,676027961078329;16,717079465548224;18,234388982189348;100,0;0,0
2026-04-20 02:07:00;3,955666722021628;16,377288660297925;17,925728916124196;100,0;0,0
2026-04-20 02:08:00;4,645912377372815;16,856642396379353;17,95206262035655;100,0;0,0
2026-04-20 02:09:00;4,958013561275344;16,42528355433732;18,705521582946737;100,0;0,0
2026-04-20 02:10:00;4,620454932784095;16,64514588197768;18,312516736118965;100,0;0,0
2026-04-20 02:11:00;4,940272560382088;16,516184152103797;18,360412617137285;100,0;0,0
2026-04-20 02:12:00;5,494496420435597;16,918075409024123;18,28732686682363;100,0;0,0
2026-04-20 02:13:00;4,910739389187367;16,21517011399577;18,483570107795206;100,0;0,0
2026-04-20 02:14:00;4,846515609457445;17,028439616916508;18,416231895842174;100,0;0,0
2026-04-20 02:15:00;6,103148775826907;16,526537627772303;18,10252270554402;100,0;0,0
2026-04-20 02:16:00;4,8770406271443445;16,557501398050388;18,14993750758327;100,0;0,0
2026-04-20 02:17:00;4,534238136037726;16,381110634913142;18,49342873897022;100,0;0,0
2026-04-20 02:18:00;5,008185468370297;17,07073214393535;17,720447286868712;100,0;0,0
2026-04-20 02:19:00;4,867522700672673;17,228984628120525;18,90528761288897;100,0;0,0
2026-04-20 02:20:00;5,677313208094812;16,956517716535927;18,79088383973431;100,0;0,0
2026-04-20 02:21:00;5,19378739111025;17,00481310506587;18,581026449517136;100,0;0,0
2026-04-20 02:22:00;6,250020109528109;17,21505280741644;18,504320842334632;100,0;0,0
2026-04-20 02:23:00;5,74452557866034;16,223754896990492;18,545749077301554;100,0;0,0
2026-04-20 02:24:00;6,7620729750955375;16,69443499228116;18,69944719801916;100,0;0,0
2026-04-20 02:25:00;5,2769440599618465;16,924187631718713;18,920683324950822;100,0;0,0
2026-04-20 02:26:00;5,08975094345206;16,77110552234754;18,65632032398068;100,0;0,0
2026-04-20 02:27:00;6,442640757243361;17,493177983707582;18,58529364984368;100,0;0,0
2026-04-20 02:28:00;6,665063030504546;17,130657730394276;18,021454502546607;100,0;0,0
2026-04-20 02:29:00;6,092066190504086;17,415711032321735;18,47781709543227;100,0;0,0
2026-04-20 02:30:00;6,028811041555172;17,385223381072553;18,553118077926243;100,0;0,0
2026-04-20 02:31:00;5,871682616992373;16,98595615777581;18,384891363220166;100,0;0,0
2026-04-20 02:32:00;6,1231758973227075;16,897076886794366;18,948020498965647;100,0;0,0
2026-04-20 02:33:00;6,648776452697468;17,345089916654057;18,92319410253098;100,0;0,0
2026-04-20 02:34:00;6,413311911479631;17,103172190183766;18,740026824735903;100,0;0,0
2026-04-20 02:35:00;6,255225454677156;17,12907116886675;19,037193798993894;100,0;0,0
2026-04-20 02:36:00;6,935122023416993;16,330279013673028;18,556411906998797;100,0;0,0
2026-04-20 02:37:00;6,948415656764568;16,98500149859469;18,258825405606103;100,0;0,0
2026-04-20 02:38:00;7,116226662934305;16,652784690823093;18,841551342051076;100,0;0,0
2026-04-20 02:39:00;6,563750865612466;17,04042451612816;18,25973487549654;100,0;0,0
2026-04-20 02:40:00;6,845538549327643;17,06997751731256;18,557622355275758;100,0;0,0
2026-04-20 02:41:00;6,837499568656729;17,627154897819526;18,489734805145837;100,0;0,0
2026-04-20 02:42:00;7,741054401784362;17,064755375095988;19,068534862546134;100,0;0,0
2026-04-20 02:43:00;6,174478331398882;16,930317841769117;18,85371349241412;100,0;0,0
2026-04-20 02:44:00;6,571627649714053;16,958945133991357;18,268050963493515;100,0;0,0
2026-04-20 02:45:00;7,117889832619076;16,950487673616976;18,76823742093582;100,0;0,0
2026-04-20 02:46:00;7,3230732532088965;17,038274041019008;18,843378889619256;100,0;0,0
2026-04-20 02:47:00;7,07448563686877;18,03834767695854;19,035862161357702;100,0;0,0
2026-04-20 02:48:00;7,541737940410917;17,442004184437636;18,719589194470455;100,0;0,0
2026-04-20 02:49:00;7,3352954048982975;17,260214844802555;18,68941857184128;100,0;0,0
2026-04-20 02:50:00;7,1623625807750795;17,793019556734748;19,09216449756284;100,0;0,0
2026-04-20 02:51:00;7,934054163885953;17,021404945599606;19,374473208656905;100,0;0,0
2026-04-20 02:52:00;8,358413715251425;17,54865985967731;18,748160819315146;100,0;0,0
2026-04-20 02:53:00;7,766898912753324;17,29188306561649;18,352884108987023;100,0;0,0
2026-04-20 02:54:00;7,475933902208956;17,376261684777905;19,00348939791574;100,0;0,0
2026-04-20 02:55:00;7,5781580662738675;17,833106029786034;19,14874421684268;100,0;0,0
2026-04-20 02:56:00;8,739554488013715;18,007331685633403;18,64141917929983;100,0;0,0
2026-04-20 02:57:00;8,039647015137971;17,369148614011205;19,001546027507295;100,0;0,0
2026-04-20 02:58:00;7,992387304758966;17,918937793963245;19,02372121240705;100,0;0,0
2026-04-20 02:59:00;8,159575140084044;17,61663843629247;18,581276566353576;100,0;0,0
2026-04-20 03:00:00;7,658884806029835;17,93564796919531;19,009485332674437;100,0;0,0
2026-04-20 03:01:00;7,863978200312937;18,372908112060987;18,852941603870697;100,0;0,0
2026-04-20 03:02:00;8,655780833410226;17,421600998099287;19,18380986564253;100,0;0,0
2026-04-20 03:03:00;8,344371343017375;17,776533138693022;19,250881607154422;100,0;0,0
2026-04-20 03:04:00;8,012016416005194;18,251795096684482;19,02127536534644;100,0;0,0
2026-04-20 03:05:00;8,110930909978412;17,846980632187638;18,936602352132258;100,0;0,0
2026-04-20 03:06:00;9,071063502906249;17,985126086714228;19,012725731548983;100,0;0,0
2026-04-20 03:07:00;8,727119134188047;17,84890207237195;19,164935738444257;100,0;0,0
2026-04-20 03:08:00;8,74403550608711;17,69351120089437;18,711312417626047;100,0;0,0
2026-04-20 03:09:00;9,35426488459801;17,802569136299383;19,06949609187034;100,0;0,0
2026-04-20 03:10:00;9,805833150636078;18,128173355045746;18,946835120006774;100,0;0,0
2026-04-20 03:11:00;7,616569572485197;18,009461103739568;18,70843197124713;100,0;0,0
2026-04-20 03:12:00;9,180496131734236;18,118580069050253;19,126475524199993;100,0;0,0
2026-04-20 03:13:00;9,706237221228635;17,888454117202897;19,438765761811993;100,0;0,0
2026-04-20 03:14:00;8,567480055114258;18,382231679352717;18,94345881023851;100,0;0,0
2026-04-20 03:15:00;9,524328410079967;17,393167506464998;19,25880177126306;100,0;0,0
2026-04-20 03:16:00;9,825954239571953;17,82145612470305;19,011239892621674;100,0;0,0
2026-04-20 03:17:00;9,021083031613744;17,730457651370237;18,940479411409388;100,0;0,0
2026-04-20 03:18:00;9,808239365665145;17,721054977904636;19,076062110477665;100,0;0,0
2026-04-20 03:19:00;10,090639549029348;18,208387717644623;19,31803900091901;100,0;0,0
2026-04-20 03:20:00;10,29050571532885;18,347887547469245;19,50272766752999;100,0;0,0
2026-04-20 03:21:00;9,123372571434919;17,890620906647253;19,477723751291908;100,0;0,0
2026-04-20 03:22:00;10,221019725491725;18,502770055830997;19,352565168559522;100,0;0,0
2026-04-20 03:23:00;9,765899316585141;18,174442655291347;19,45262059385122;100,0;0,0
2026-04-20 03:24:00;10,414722408309022;18,37431623765887;19,017438979423968;100,0;0,0
2026-04-20 03:25:00;10,906378658161582;18,615281125633437;18,986608970484493;100,0;0,0
2026-04-20 03:26:00;11,172803153408807;18,53558072692763;18,574055271887655;100,0;0,0
2026-04-20 03:27:00;10,974474521863462;17,731769130372165;18,88007621836468;100,0;0,0
2026-04-20 03:28:00;11,008382612434046;18,40250403911699;19,47166671503678;100,0;0,0
2026-04-20 03:29:00;10,642619273774795;18,257233166147625;18,96219327082875;100,0;0,0
2026-04-20 03:30:00;11,350548454030314;18,342255127487007;18,85472009582096;100,0;0,0
2026-04-20 03:31:00;12,143823091139145;18,340534165495598;19,60479747125188;100,0;0,0
2026-04-20 03:32:00;10,114575329089742;18,658033284662654;19,3005023129743;100,0;0,0
2026-04-20 03:33:00;11,041511392318341;18,80692759410732;19,83994123433119;100,0;0,0
2026-04-20 03:34:00;11,480079402428245;18,62553921484384;18,915087387069097;100,0;0,0
2026-04-20 03:35:00;11,12878112521331;19,10274203005631;19,468147768849505;100,0;0,0
2026-04-20 03:36:00;11,703953942316616;19,235692689850747;19,753743858204672;100,0;0,0
2026-04-20 03:37:00;11,257337243151518;18,602481580544342;19,35606620932173;100,0;0,0
2026-04-20 03:38:00;11,35062996369331;19,002295880318837;19,870190416744695;100,0;0,0
2026-04-20 03:39:00;11,304096613673611;18,77616060522247;19,697591924182923;100,0;0,0
2026-04-20 03:40:00;11,640310372766178;18,78410540285972;18,991295012117202;100,0;0,0
2026-04-20 03:41:00;10,749179882915831;18,54035632072089;19,59304005411349;100,0;0,0
2026-04-20 03:42:00;11,573422831758137;18,74395437692614;19,500518660473116;100,0;0,0
2026-04-20 03:43:00;12,233405600455958;18,20624079016266;19,457191969821572;100,0;0,0
2026-04-20 03:44:00;11,914248275451534;18,424466636497833;19,418017241863875;100,0;0,0
2026-04-20 03:45:00;12,426482824706854;18,648770833704425;20,36007860464911;100,0;0,0
2026-04-20 03:46:00;11,767633336019134;18,83712301259296;19,538847824076516;100,0;0,0
2026-04-20 03:47:00;12,908633182557596;18,85087268319564;19,71325737006973;100,0;0,0
2026-04-20 03:48:00;12,448667436639589;18,639007353116526;19,569811589556583;100,0;0,0
2026-04-20 03:49:00;12,445810279796916;19,51247966781592;19,85574866872994;100,0;0,0
2026-04-20 03:50:00;12,987108106617566;19,337876431975744;19,616328297914567;100,0;0,0
2026-04-20 03:51:00;12,375682479517769;19,10949385945195;20,217267973885065;100,0;0,0
2026-04-20 03:52:00;12,841995506597355;19,004218885604026;20,200667718388033;100,0;0,0
2026-04-20 03:53:00;13,91942741413703;19,310220175145247;19,649104430321806;100,0;0,0
2026-04-20 03:54:00;12,590281201008779;18,84624291188055;19,37420786575985;100,0;0,0
2026-04-20 03:55:00;13,7167213391057;19,229845593775604;19,64370582719321;100,0;0,0
2026-04-20 03:56:00;13,118149552649687;18,943727493280008;19,70667467518654;100,0;0,0
2026-04-20 03:57:00;13,621454546094181;18,991404888405288;20,66328754741927;100,0;0,0
2026-04-20 03:58:00;13,803942549047164;19,236030063028526;19,50258533854577;100,0;0,0
2026-04-20 03:59:00;12,991948969550405;19,164081424466804;19,96742239209678;100,0;0,0
2026-04-20 04:00:00;13,516678198305105;19,142451872260377;19,942889640106813;100,0;0,0
2026-04-20 04:01:00;13,871438034665514;19,580042722951337;20,12004948460086;100,0;0,0
2026-04-20 04:02:00;13,6947308551824;19,13755696437103;19,548708975713897;100,0;0,0
2026-04-20 04:03:00;13,773272469527646;19,584094822773583;20,19085810016207;100,0;0,0
2026-04-20 04:04:00;13,048380647481942;19,677721863243683;20,281964676779673;100,0;0,0
2026-04-20 04:05:00;12,720305500295865;19,20761856008097;20,059360001726493;100,0;0,0
2026-04-20 04:06:00;13,789163631410586;19,403024461699832;19,96015955242082;100,0;0,0
2026-04-20 04:07:00;14,188170226134693;19,30803531213895;19,55285939216038;100,0;0,0
2026-04-20 04:08:00;13,811825910445403;19,704056387665286;20,141229414733058;100,0;0,0
2026-04-20 04:09:00;14,17054100204384;19,735421226242458;19,906083942496814;100,0;0,0
2026-04-20 04:10:00;14,932102565316484;19,487728127068213;20,12862713683059;100,0;0,0
2026-04-20 04:11:00;14,461273624716934;19,529461826578434;19,793350262113943;100,0;0,0
2026-04-20 04:12:00;14,616706707987644;19,050389589765274;20,827144895549658;100,0;0,0
2026-04-20 04:13:00;14,984058635147555;19,83689865099389;20,18974834756146;100,0;0,0
2026-04-20 04:14:00;15,03976329107181;19,408777102496913;20,12741208276199;100,0;0,0
2026-04-20 04:15:00;15,252346180081805;19,61586620627967;20,224892233381784;100,0;0,0
2026-04-20 04:16:00;15,206693338775066;19,39738313220624;19,84903487329321;100,0;0,0
2026-04-20 04:17:00;15,02789929595789;19,207246853912924;20,533746681244768;100,0;0,0
2026-04-20 04:18:00;14,37811314156176;20,20540094816066;20,89951968882138;100,0;0,0
2026-04-20 04:19:00;15,832388086819405;19,822727409676748;20,821968726828548;100,0;0,0
2026-04-20 04:20:00;15,573204392374906;20,193706751979644;21,047014331198202;100,0;0,0
2026-04-20 04:21:00;15,683315754756402;19,642734159851223;20,82840022538409;100,0;0,0
2026-04-20 04:22:00;16,11762791189966;19,666010935237573;21,0188970927558;100,0;0,0
2026-04-20 04:23:00;15,966258649410225;19,749033441080577;20,15636635579036;100,0;0,0
2026-04-20 04:24:00;15,317103023579069;20,62390174074899;20,02571562593663;100,0;0,0
2026-04-20 04:25:00;15,928316393931752;19,85967530460297;20,68360114339191;100,0;0,0
2026-04-20 04:26:00;16,061092590253647;20,23333073721128;20,731253827877513;100,0;0,0
2026-04-20 04:27:00;16,273464439710157;20,292214342408503;20,4460051787856;100,0;0,0
2026-04-20 04:28:00;16,203009552078946;19,985738189823277;21,023998573894758;100,0;0,0
2026-04-20 04:29:00;17,128267756919296;20,02201373995736;20,807291850166575;100,0;0,0
2026-04-20 04:30:00;16,283172424711925;20,55703813705775;20,675785248416314;100,0;0,0
2026-04-20 04:31:00;16,601717260237027;20,114843410221592;20,62604074440516;100,0;0,0
2026-04-20 04:32:00;16,76553169706822;19,389560060105875;20,958615778521036;100,0;0,0
2026-04-20 04:33:00;16,141506306289653;20,733684549456843;21,428272842544185;100,0;0,0
2026-04-20 04:34:00;16,7575474552536;20,271748269732637;20,750581162132217;100,0;0,0
2026-04-20 04:35:00;16,679024841540535;20,47200650343285;21,092304082287153;100,0;0,0
2026-04-20 04:36:00;17,363814117910817;20,556329412302496;20,856446575087972;100,0;0,0
2026-04-20 04:37:00;16,63321934245942;20,72527918363561;20,662037092160496;100,0;0,0
2026-04-20 04:38:00;16,950697847792835;20,550719633220307;21,164756877737037;100,0;0,0
2026-04-20 04:39:00;16,547624791235123;19,925748686112577;21,107615631454962;100,0;0,0
2026-04-20 04:40:00;16,830622468573267;20,112471775934065;20,76963411592116;100,0;0,0
2026-04-20 04:41:00;17,424404230906624;20,156023678302855;20,514258703988343;100,0;0,0
2026-04-20 04:42:00;17,56852445962804;20,815376494906364;21,04677052774847;100,0;0,0
2026-04-20 04:43:00;17,491905630746167;20,567276203406;20,982554560083482;100,0;0,0
2026-04-20 04:44:00;17,75717695221038;19,77220628804323;21,07985151359572;100,0;0,0
2026-04-20 04:45:00;18,265854362762028;20,99010397891672;21,4799540471682;100,0;0,0
2026-04-20 04:46:00;18,124887224796783;20,533967606247806;21,188395218215113;100,0;0,0
2026-04-20 04:47:00;19,356989881216304;20,620334809417475;21,11851546659831;100,0;0,0
2026-04-20 04:48:00;18,123658969176155;20,868777661708666;21,243252267863213;100,0;0,0
2026-04-20 04:49:00;17,554067730623206;20,444706330554077;21,169917133063525;100,0;0,0
2026-04-20 04:50:00;18,33974827029146;20,849216466936245;21,512962524228108;100,0;0,0
2026-04-20 04:51:00;17,703194207218694;21,02402074075576;20,78491901043071;100,0;0,0
2026-04-20 04:52:00;18,617210573773512;21,133872563221164;20,542850439233295;100,0;0,0
2026-04-20 04:53:00;19,913095195647646;20,921886070411105;21,10497697140505;100,0;0,0
2026-04-20 04:54:00;19,01739640214604;20,309685794426738;21,805374771505143;100,0;0,0
2026-04-20 04:55:00;19,414200863313173;20,905978072165432;21,94285901315547;100,0;0,0
2026-04-20 04:56:00;18,771064712620728;21,134937659266708;21,772027474294052;100,0;0,0
2026-04-20 04:57:00;18,866480261218918;20,91286980039662;21,688861146978592;100,0;0,0
2026-04-20 04:58:00;20,518478821607314;21,31438081076511;21,29208034896676;100,0;0,0
2026-04-20 04:59:00;19,65810659480956;20,98227240165268;21,394700570279834;100,0;0,0
2026-04-20 05:00:00;19,371706937298548;21,20593611822067;21,78220042117284;100,0;0,0
2026-04-20 05:01:00;19,81096788606898;21,25126226894251;21,227051571185545;100,0;0,0
2026-04-20 05:02:00;19,95591478351988;20,86160869271705;22,043524718725656;100,0;0,0
2026-04-20 05:03:00;20,080458519107527;21,20616364961526;21,407893534088146;100,0;0,0
2026-04-20 05:04:00;19,975242108147505;21,755013972563507;21,30982671007031;100,0;0,0
2026-04-20 05:05:00;18,830328163876324;21,103204331021388;21,43082625598498;100,0;0,0
2026-04-20 05:06:00;20,59925845809785;21,616209019339923;21,50598474730304;100,0;0,0
